Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age
2038,Hyundai EON Era Plus,Kolkata,2012,60000,First,21.1,814.0,55.2,5.0,1.99,False,True,True,False,True,True,13
2039,Hyundai i10 Magna 1.2,Hyderabad,2010,70600,First,20.36,1197.0,78.9,5.0,2.8,False,True,True,False,True,True,15
2043,Maruti Swift ZXI,Ahmedabad,2015,40000,First,20.4,1197.0,81.8,5.0,5.9,False,True,True,False,True,True,10
2054,Maruti Ignis 1.2 Alpha,Mumbai,2017,1000,First,20.89,1197.0,81.8,5.0,6.36,False,True,True,False,True,True,8
2070,Maruti Alto K10 2010-2014 VXI,Pune,2012,69000,First,20.92,998.0,67.1,5.0,2.1,False,True,True,False,True,True,13
2073,Mini Cooper 5 DOOR D,Hyderabad,2017,2000,First,20.7,1496.0,113.98,5.0,34.0,False,False,False,False,False,False,8
2076,Honda City i DTEC SV,Kolkata,2014,40000,First,26.0,1498.0,98.6,5.0,4.45,False,False,True,False,False,True,11
2079,Ford Aspire Titanium Plus Diesel,Kolkata,2015,2800,First,26.1,1498.0,99.0,5.0,8.41,False,False,True,False,False,True,10
2082,Hyundai i10 Sportz 1.2,Hyderabad,2012,45000,First,20.36,1197.0,78.9,5.0,3.65,False,True,True,False,True,True,13
2087,Maruti Ciaz ZDi Plus SHVS,Hyderabad,2016,46000,First,28.09,1248.0,88.5,5.0,8.45,False,False,True,False,False,True,9
2090,Maruti Celerio VXI AMT,Mumbai,2016,47691,First,23.1,998.0,67.04,5.0,3.94,False,True,False,False,True,False,9
2094,Maruti Dzire VDI,Kolkata,2015,28193,First,28.4,1248.0,73.75,5.0,5.25,False,False,True,False,False,True,10
2103,Mahindra KUV 100 mFALCON D75 K4,Mumbai,2016,34079,First,25.32,1198.0,77.0,6.0,3.7,False,False,True,False,False,True,9
2105,Maruti Alto 800 LXI,Jaipur,2013,86000,First,22.74,796.0,47.3,5.0,2.41,False,True,True,False,True,True,12
2107,Toyota Etios GD,Hyderabad,2015,116000,Second,23.59,1364.0,67.05,5.0,5.8,False,False,True,False,False,True,10
2117,Maruti Baleno Delta Automatic,Kochi,2018,21684,First,21.4,1197.0,83.1,5.0,7.89,False,True,False,False,True,False,7
2124,Maruti Baleno Alpha 1.2,Kochi,2017,25040,First,21.4,1197.0,83.1,5.0,7.74,False,True,True,False,True,True,8
2125,Hyundai i10 Sportz,Bangalore,2008,84000,First,20.36,1197.0,78.9,5.0,2.5,False,True,True,False,True,True,17
2127,Maruti Baleno Delta,Mumbai,2016,12573,First,21.4,1197.0,83.1,5.0,5.8,False,True,True,False,True,True,9
2132,Hyundai i20 1.4 CRDi Magna,Jaipur,2012,51000,First,21.9,1396.0,90.0,5.0,3.9,False,False,True,False,False,True,13
2138,Maruti Ertiga ZDI,Delhi,2013,68000,First,25.47,1248.0,88.5,7.0,4.85,False,False,True,False,False,True,12
2140,Maruti Ertiga SHVS VDI,Chennai,2017,80000,First,24.52,1248.0,88.5,7.0,8.1,False,False,True,False,False,True,8
2141,Tata Indigo CS eVX,Chennai,2016,78000,Second,25.0,1396.0,69.01,5.0,2.35,False,False,True,False,False,True,9
2142,Maruti Alto K10 LXI,Pune,2012,100000,First,20.92,998.0,67.1,5.0,1.8,False,True,True,False,True,True,13
2143,Hyundai EON D Lite Plus,Coimbatore,2015,31412,First,21.1,814.0,55.2,5.0,3.42,False,True,True,False,True,True,10
2146,Volkswagen Vento Diesel Highline,Bangalore,2011,80000,First,20.54,1598.0,103.6,5.0,4.75,False,False,True,False,False,True,14
2148,Hyundai EON D Lite Plus,Coimbatore,2013,54884,Second,21.1,814.0,55.2,5.0,3.69,False,True,True,False,True,True,12
2151,Maruti Swift VDI,Hyderabad,2013,84000,First,28.4,1248.0,74.0,5.0,5.65,False,False,True,False,False,True,12
2152,Maruti Ritz VDi,Kolkata,2011,77400,First,21.1,1248.0,73.9,5.0,2.5,False,False,True,False,False,True,14
2158,Maruti SX4 ZDI,Ahmedabad,2014,58000,First,21.79,1248.0,88.73,5.0,4.5,False,False,True,False,False,True,11
2174,Maruti Baleno Alpha Automatic,Hyderabad,2017,14900,First,21.4,1197.0,83.1,5.0,8.6,False,True,False,False,True,False,8
2175,Honda Amaze EX i-Dtech,Jaipur,2013,70961,First,25.8,1498.0,98.6,5.0,4.0,False,False,True,False,False,True,12
2177,Maruti Alto 800 LXI,Hyderabad,2015,96000,First,22.74,796.0,47.3,5.0,2.5,False,True,True,False,True,True,10
2183,Hyundai i20 1.4 CRDi Magna,Kolkata,2012,60000,First,21.9,1396.0,90.0,5.0,2.74,False,False,True,False,False,True,13
2185,Maruti Vitara Brezza ZDi Plus,Ahmedabad,2017,80000,First,24.3,1248.0,88.5,5.0,8.0,False,False,True,False,False,True,8
2186,Hyundai Verna 1.6 SX,Chennai,2012,92000,Third,22.32,1582.0,126.32,5.0,4.0,False,False,True,False,False,True,13
2188,Maruti Ritz VDi,Coimbatore,2013,73278,First,21.1,1248.0,73.9,5.0,5.05,False,False,True,False,False,True,12
2195,Maruti Wagon R VXI,Kolkata,2016,16956,First,22.5,998.0,67.04,5.0,3.6,False,True,True,False,True,True,9
2197,Maruti SX4 VDI,Delhi,2011,75000,First,21.5,1248.0,88.8,5.0,2.5,False,False,True,False,False,True,14
2198,Ford Fiesta Titanium 1.5 TDCi,Ahmedabad,2013,96000,Second,23.5,1498.0,90.0,5.0,3.5,False,False,True,False,False,True,12
2200,Maruti Wagon R VXI,Mumbai,2010,38000,Second,22.5,998.0,67.04,5.0,1.75,False,True,True,False,True,True,15
2202,Maruti Baleno Zeta Automatic,Jaipur,2018,4131,First,21.4,1197.0,83.1,5.0,7.75,False,True,False,False,True,False,7
2210,Maruti Alto K10 VXI AGS,Chennai,2016,57000,First,24.07,998.0,67.1,5.0,3.4,False,True,False,False,True,False,9
2212,Maruti Alto 800 2016-2019 LXI,Delhi,2013,56000,First,24.7,796.0,47.3,5.0,2.1,False,True,True,False,True,True,12
2215,Hyundai i20 Asta 1.4 CRDi (Diesel),Ahmedabad,2009,68000,Second,23.0,1396.0,90.0,5.0,3.95,False,False,True,False,False,True,16
2217,Toyota Corolla Altis D-4D G,Kochi,2013,81504,First,21.43,1364.0,87.2,5.0,6.53,False,False,True,False,False,True,12
2224,Toyota Etios Cross 1.4L GD,Kochi,2016,36681,First,23.59,1364.0,67.06,5.0,6.71,False,False,True,False,False,True,9
2227,Ford Ecosport 1.5 DV5 MT Titanium Optional,Kochi,2015,56409,First,22.7,1498.0,89.84,5.0,6.63,False,False,True,False,False,True,10
2231,Maruti Celerio ZXI MT,Kochi,2017,21799,First,23.1,998.0,67.04,5.0,5.11,False,True,True,False,True,True,8
2235,Maruti Ritz VDi,Kolkata,2012,39772,First,23.2,1248.0,73.94,5.0,2.85,False,False,True,False,False,True,13
2239,Tata Tiago 1.2 Revotron XT,Jaipur,2016,42700,First,23.84,1199.0,84.0,5.0,3.6,False,True,True,False,True,True,9
2244,Hyundai i20 Magna 1.4 CRDi,Kochi,2015,64399,First,21.9,1396.0,90.0,5.0,5.02,False,False,True,False,False,True,10
2245,Maruti Wagon R VXI 1.2,Mumbai,2015,55000,First,21.5,1197.0,81.8,5.0,3.1,False,True,True,False,True,True,10
2246,Volkswagen Vento Diesel Highline,Bangalore,2012,50000,First,20.54,1598.0,103.6,5.0,5.5,False,False,True,False,False,True,13
2248,Fiat Linea Emotion (Diesel),Kolkata,2015,32000,First,20.4,1248.0,91.7,5.0,4.65,False,False,True,False,False,True,10
2251,Honda City i-DTEC ZX,Hyderabad,2017,46000,First,25.6,1498.0,98.6,5.0,12.9,False,False,True,False,False,True,8
2253,Maruti Swift LXI Option,Chennai,2015,29500,First,20.4,1197.0,81.8,5.0,4.15,False,True,True,False,True,True,10
2255,Maruti Alto 800 2016-2019 LXI,Ahmedabad,2016,60000,First,24.7,796.0,47.3,5.0,2.65,False,True,True,False,True,True,9
2260,BMW 5 Series 520d Luxury Line,Ahmedabad,2012,95000,Second,22.48,1995.0,190.0,5.0,17.5,False,False,False,False,False,False,13
2269,Maruti Baleno Sigma 1.2,Mumbai,2017,15544,First,21.4,1197.0,83.1,5.0,5.65,False,True,True,False,True,True,8
2270,Mini Cooper Countryman D High,Mumbai,2015,34000,First,23.8,1998.0,112.0,5.0,22.0,False,False,False,False,False,False,10
2273,Honda Amaze S i-Dtech,Pune,2014,52000,Second,25.8,1498.0,98.6,5.0,4.1,False,False,True,False,False,True,11
2275,Ford EcoSport 1.5 Diesel Titanium,Delhi,2017,39000,First,23.0,1498.0,98.96,5.0,8.45,False,False,True,False,False,True,8
2280,Maruti Celerio VXI,Kolkata,2016,25562,First,23.1,998.0,67.04,5.0,3.5,False,True,True,False,True,True,9
2283,Maruti Ciaz VDi,Jaipur,2017,62691,First,26.21,1248.0,88.5,5.0,7.5,False,False,True,False,False,True,8
2287,Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,90121,First,20.92,998.0,67.1,5.0,2.2,False,True,True,False,True,True,12
2290,Maruti Swift VDI,Kochi,2016,62192,First,28.4,1248.0,74.0,5.0,5.22,False,False,True,False,False,True,9
2292,Maruti Ciaz Alpha,Kochi,2018,38394,First,21.56,1462.0,103.25,5.0,9.18,False,True,True,False,True,True,7
2293,Tata Nano Lx,Coimbatore,2013,37287,First,26.0,624.0,35.0,4.0,1.74,False,True,True,False,True,True,12
2296,Hyundai i20 Sportz 1.4 CRDi,Delhi,2014,55000,First,22.54,1396.0,88.73,5.0,5.64,False,False,True,False,False,True,11
2299,BMW 1 Series 118d Sport Line,Hyderabad,2013,51000,Second,20.58,1995.0,143.0,5.0,17.0,False,False,False,False,False,False,12
2310,Maruti Ciaz RS ZDi Plus SHVS,Delhi,2016,38500,Second,28.09,1248.0,88.5,5.0,7.85,False,False,True,False,False,True,9
2313,Volkswagen Vento 1.5 TDI Trendline,Mumbai,2011,47000,First,20.64,1498.0,108.5,5.0,3.25,False,False,True,False,False,True,14
2315,Maruti Swift VXI BSIV,Kolkata,2017,13000,First,20.4,1197.0,81.8,5.0,4.65,False,True,True,False,True,True,8
2320,Maruti Celerio LXI,Kolkata,2015,30458,First,23.1,998.0,67.04,5.0,2.99,False,True,True,False,True,True,10
2322,Tata Nano XT,Pune,2011,50000,Second,23.9,624.0,37.48,4.0,0.75,False,True,True,False,True,True,14
2324,Ford EcoSport 1.5 TDCi Titanium,Chennai,2014,72563,Second,22.77,1498.0,98.59,5.0,5.0,False,False,True,False,False,True,11
2329,Volkswagen Polo 1.5 TDI Highline,Jaipur,2015,63000,First,20.14,1498.0,88.8,5.0,5.11,False,False,True,False,False,True,10
2331,Volkswagen Vento Diesel Comfortline,Chennai,2012,90906,First,20.54,1598.0,103.6,5.0,4.25,False,False,True,False,False,True,13
2337,Hyundai i10 Sportz,Kochi,2012,42591,First,20.36,1197.0,78.9,5.0,3.2,False,True,True,False,True,True,13
2338,Hyundai i20 1.4 CRDi Sportz,Bangalore,2012,67000,First,23.0,1396.0,90.0,5.0,4.5,False,False,True,False,False,True,13
2339,Honda Amaze S i-Dtech,Pune,2014,48000,Second,25.8,1498.0,98.6,5.0,4.5,False,False,True,False,False,True,11
2340,Hyundai Verna 1.6 SX CRDI (O) AT,Jaipur,2014,97000,First,22.32,1582.0,126.32,5.0,8.0,False,False,False,False,False,False,11
2342,Volkswagen Polo 1.5 TDI Trendline,Coimbatore,2015,56900,First,20.14,1498.0,88.8,5.0,4.1,False,False,True,False,False,True,10
2344,Maruti Baleno Zeta Automatic,Kochi,2017,36152,First,21.4,1197.0,83.1,5.0,7.22,False,True,False,False,True,False,8
2345,Maruti Swift VDI,Hyderabad,2014,85512,First,22.9,1248.0,74.0,5.0,5.8,False,False,True,False,False,True,11
2347,Ford Ecosport 1.5 DV5 MT Trend,Bangalore,2013,36000,Second,22.7,1498.0,89.84,5.0,6.35,False,False,True,False,False,True,12
2354,Hyundai i10 Sportz,Delhi,2012,59000,First,20.36,1197.0,78.9,5.0,2.85,False,True,True,False,True,True,13
2358,Hyundai Verna 1.6 SX CRDi (O),Kolkata,2013,47000,First,22.32,1582.0,126.32,5.0,4.35,False,False,True,False,False,True,12
2360,Maruti Swift Dzire LDI,Delhi,2015,53503,First,26.59,1248.0,74.0,5.0,5.0,False,False,True,False,False,True,10
2361,Hyundai i10 Sportz,Ahmedabad,2014,47003,First,20.36,1197.0,78.9,5.0,3.67,False,True,True,False,True,True,11
2372,Maruti Ritz VDi,Jaipur,2009,73000,Second,21.1,1248.0,73.9,5.0,2.35,False,False,True,False,False,True,16
2373,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2012,74000,Second,22.07,1199.0,73.9,5.0,2.65,False,False,True,False,False,True,13
2374,Hyundai i10 Magna,Kochi,2011,65423,First,20.36,1197.0,78.9,5.0,3.16,False,True,True,False,True,True,14
2377,Maruti Wagon R Stingray LXI,Hyderabad,2014,55277,First,20.51,998.0,67.04,5.0,3.9,False,True,True,False,True,True,11
2378,Honda Mobilio S i DTEC,Coimbatore,2017,50808,Second,24.2,1498.0,98.6,7.0,6.68,False,False,True,False,False,True,8
2379,Hyundai EON Era Plus,Jaipur,2017,52000,Second,21.1,814.0,55.2,5.0,3.5,False,True,True,False,True,True,8
2381,Maruti Ciaz VDi Plus SHVS,Delhi,2017,25000,First,28.09,1248.0,88.5,5.0,8.3,False,False,True,False,False,True,8
2384,Maruti Vitara Brezza VDi Option,Delhi,2017,40000,First,24.3,1248.0,88.5,5.0,7.85,False,False,True,False,False,True,8
2386,Hyundai Grand i10 CRDi Sportz,Kolkata,2014,25135,First,24.0,1120.0,70.0,5.0,3.75,False,False,True,False,False,True,11
2387,Maruti Ertiga VDI,Delhi,2017,65000,First,25.47,1248.0,88.5,7.0,7.65,False,False,True,False,False,True,8
2391,Maruti Ciaz VXi Plus,Kochi,2016,51950,First,20.73,1373.0,91.1,5.0,6.75,False,True,True,False,True,True,9
2396,Hyundai i20 2015-2017 1.4 Magna ABS,Pune,2012,64000,First,21.9,1396.0,90.0,5.0,4.25,False,False,True,False,False,True,13
2402,Maruti Baleno Alpha 1.2,Delhi,2016,27000,First,21.4,1197.0,83.1,5.0,6.5,False,True,True,False,True,True,9
2404,Renault KWID RXT,Hyderabad,2016,73000,First,25.17,799.0,53.3,5.0,3.2,False,True,True,False,True,True,9
2410,Maruti Vitara Brezza ZDi Plus,Jaipur,2017,48324,First,24.3,1248.0,88.5,5.0,9.0,False,False,True,False,False,True,8
2413,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2017,20773,First,24.0,1186.0,73.97,5.0,5.92,False,False,True,False,False,True,8
2414,Volkswagen Polo 1.5 TDI Highline,Kolkata,2016,22000,First,20.14,1498.0,88.0,5.0,6.29,False,False,True,False,False,True,9
2423,BMW 3 Series 320d,Mumbai,2013,25000,First,22.69,1995.0,190.0,5.0,17.99,False,False,False,False,False,False,12
2424,Hyundai i20 Magna 1.4 CRDi (Diesel),Jaipur,2013,51873,First,21.9,1396.0,88.76,5.0,3.9,False,False,True,False,False,True,12
2430,Hyundai i10 Magna,Kolkata,2007,71600,Second,20.36,1197.0,78.9,5.0,2.0,False,True,True,False,True,True,18
2438,Maruti Dzire VDI,Hyderabad,2011,110000,First,28.4,1248.0,73.75,5.0,4.0,False,False,True,False,False,True,14
2440,Maruti Baleno Delta 1.3,Delhi,2017,33000,First,27.39,1248.0,74.0,5.0,6.96,False,False,True,False,False,True,8
2442,Hyundai EON Era Plus,Jaipur,2016,70000,First,21.1,814.0,55.2,5.0,3.0,False,True,True,False,True,True,9
2443,Volkswagen Polo 1.5 TDI Highline,Delhi,2012,68038,First,20.14,1498.0,88.0,5.0,3.6,False,False,True,False,False,True,13
2444,Chevrolet Beat Diesel LS,Coimbatore,2014,55012,Second,25.44,936.0,57.6,5.0,3.7,False,False,True,False,False,True,11
2445,BMW 5 Series 520d Luxury Line,Ahmedabad,2013,55000,First,22.48,1995.0,190.0,5.0,21.75,False,False,False,False,False,False,12
2447,Maruti Alto K10 VXI,Coimbatore,2011,46808,Second,24.07,998.0,67.1,5.0,3.19,False,True,True,False,True,True,14
2448,Hyundai Xcent 1.2 VTVT S,Coimbatore,2015,65743,First,20.14,1197.0,81.86,5.0,6.2,False,True,True,False,True,True,10
2451,Maruti Swift Dzire Tour LDI,Jaipur,2016,80000,First,23.4,1248.0,74.0,5.0,4.5,False,False,True,False,False,True,9
2452,Hyundai Xcent 1.2 CRDi E Plus,Mumbai,2017,69000,First,25.4,1186.0,73.97,5.0,3.55,False,False,True,False,False,True,8
2453,Nissan Sunny Diesel XV,Chennai,2014,79200,First,22.71,1461.0,84.8,5.0,5.5,False,False,True,False,False,True,11
2457,Renault Pulse RxL,Delhi,2014,67668,First,23.08,1461.0,63.12,5.0,3.1,False,False,True,False,False,True,11
2459,Ford EcoSport 1.5 Diesel Titanium,Mumbai,2017,30000,First,23.0,1498.0,98.96,5.0,8.99,False,False,True,False,False,True,8
2467,Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2016,41000,First,22.7,1598.0,118.0,5.0,7.7,False,False,True,False,False,True,9
2469,Maruti Swift Dzire LDI,Jaipur,2015,144000,First,26.59,1248.0,74.0,5.0,5.25,False,False,True,False,False,True,10
2470,BMW 3 Series 320d M Sport,Kochi,2017,23806,First,22.69,1995.0,190.0,5.0,33.66,False,False,False,False,False,False,8
2472,Maruti Baleno Zeta Automatic,Coimbatore,2018,38852,First,21.4,1197.0,83.1,5.0,8.47,False,True,False,False,True,False,7
2473,Maruti Ciaz ZDi Plus,Coimbatore,2018,68737,First,26.21,1248.0,88.5,5.0,9.32,False,False,True,False,False,True,7
2475,Honda Mobilio RS i DTEC,Delhi,2015,31250,First,24.5,1498.0,98.6,7.0,6.5,False,False,True,False,False,True,10
2479,Chevrolet Beat Diesel LS,Kochi,2013,44378,First,25.44,936.0,57.6,5.0,3.85,False,False,True,False,False,True,12
2485,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,45362,First,24.3,1248.0,88.5,5.0,9.38,False,False,True,False,False,True,8
2492,Maruti Alto 800 2016-2019 VXI,Kochi,2019,19855,First,24.7,796.0,47.3,5.0,3.8,False,True,True,False,True,True,6
2496,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2016,25500,First,21.5,1498.0,108.5,5.0,8.95,False,False,False,False,False,False,9
2503,Maruti Ertiga VDI,Kolkata,2014,47052,First,20.77,1248.0,88.76,7.0,5.99,False,False,True,False,False,True,11
2507,Tata Indica Vista Quadrajet VX,Hyderabad,2012,137800,First,22.3,1248.0,74.0,5.0,2.2,False,False,True,False,False,True,13
2510,BMW 3 Series 320d Luxury Line,Mumbai,2014,18600,Second,22.69,1995.0,190.0,5.0,21.0,False,False,False,False,False,False,11
2511,Hyundai Grand i10 CRDi Asta,Ahmedabad,2014,116905,First,24.0,1120.0,70.0,5.0,4.0,False,False,True,False,False,True,11
2518,Maruti Swift Dzire ZDI,Ahmedabad,2012,56121,First,23.4,1248.0,74.0,5.0,4.25,False,False,True,False,False,True,13
2519,Maruti Swift VDI,Pune,2018,30000,First,28.4,1248.0,74.0,5.0,6.0,False,False,True,False,False,True,7
2531,Nissan Sunny 2011-2014 Diesel XV,Mumbai,2012,38800,First,21.64,1461.0,84.8,5.0,4.05,False,False,True,False,False,True,13
2534,Maruti Vitara Brezza ZDi,Kolkata,2018,2900,First,24.3,1248.0,88.5,5.0,8.75,False,False,True,False,False,True,7
2536,Skoda Rapid 1.5 TDI Ambition,Coimbatore,2018,5833,First,21.13,1498.0,108.4,5.0,11.92,False,False,True,False,False,True,7
2539,Honda City i DTEC VX Option,Pune,2014,71000,First,25.1,1498.0,98.6,5.0,7.45,False,False,True,False,False,True,11
2540,Hyundai EON Magna Plus,Jaipur,2017,12000,First,21.1,814.0,55.2,5.0,3.5,False,True,True,False,True,True,8
2550,Maruti Ertiga ZDI,Delhi,2014,52000,First,20.77,1248.0,88.8,7.0,5.95,False,False,True,False,False,True,11
2551,Renault Duster 85PS Diesel RxL,Coimbatore,2015,63591,First,20.45,1461.0,83.8,5.0,5.35,False,False,True,False,False,True,10
2555,Honda Amaze E i-Dtech,Pune,2016,62000,First,25.8,1498.0,98.6,5.0,6.1,False,False,True,False,False,True,9
2557,Hyundai EON D Lite Plus,Hyderabad,2013,84600,Second,21.1,814.0,55.2,5.0,2.5,False,True,True,False,True,True,12
2558,Datsun redi-GO T Option,Kochi,2018,30953,First,22.7,799.0,53.64,5.0,3.48,False,True,True,False,True,True,7
2559,Maruti Swift VDI,Chennai,2012,78000,First,22.9,1248.0,74.0,5.0,4.4,False,False,True,False,False,True,13
2564,Maruti Swift Dzire VDI,Coimbatore,2014,67557,First,23.4,1248.0,74.0,5.0,5.17,False,False,True,False,False,True,11
2565,Hyundai Verna 1.6 SX,Delhi,2011,103814,Second,22.32,1582.0,126.32,5.0,4.5,False,False,True,False,False,True,14
2571,Maruti Swift Dzire ZDI,Kochi,2015,35082,First,23.4,1248.0,74.0,5.0,6.61,False,False,True,False,False,True,10
2574,Volkswagen Vento Diesel Highline,Mumbai,2011,83000,Second,20.54,1598.0,103.6,5.0,2.9,False,False,True,False,False,True,14
2577,Hyundai i10 Magna,Mumbai,2008,38235,First,20.36,1197.0,78.9,5.0,1.95,False,True,True,False,True,True,17
2578,Hyundai i10 Sportz 1.2,Kolkata,2011,37000,First,20.36,1197.0,78.9,5.0,2.2,False,True,True,False,True,True,14
2581,Maruti Celerio ZXI AT,Pune,2016,54000,First,23.1,998.0,67.04,5.0,4.5,False,True,False,False,True,False,9
2584,Hyundai i10 Sportz,Coimbatore,2012,47324,Second,20.36,1197.0,78.9,5.0,4.52,False,True,True,False,True,True,13
2587,Nissan Terrano XL 85 PS,Bangalore,2014,87000,First,20.45,1461.0,83.8,5.0,6.5,False,False,True,False,False,True,11
2589,Maruti Wagon R VXI AMT,Mumbai,2016,8000,First,22.5,998.0,67.0,5.0,4.15,False,True,False,False,True,False,9
2592,Maruti Alto K10 VXI,Mumbai,2016,13198,First,24.07,998.0,67.1,5.0,3.15,False,True,True,False,True,True,9
2595,Tata Tiago AMT 1.2 Revotron XZA,Coimbatore,2019,15379,First,23.84,1199.0,83.83,5.0,6.97,False,True,False,False,True,False,6
2596,Hyundai i10 Sportz 1.2,Hyderabad,2011,60000,First,20.36,1197.0,78.9,5.0,3.2,False,True,True,False,True,True,14
2598,Renault Duster 85PS Diesel RxL Optional,Bangalore,2013,75371,First,20.46,1461.0,83.8,5.0,6.69,False,False,True,False,False,True,12
2601,Maruti Swift Dzire VDI,Kolkata,2013,22000,First,23.4,1248.0,74.0,5.0,4.5,False,False,True,False,False,True,12
2602,Hyundai EON Magna,Pune,2015,55000,First,22.0,814.0,55.0,5.0,2.61,False,True,True,False,True,True,10
2605,Tata Nano Cx,Jaipur,2010,57000,First,26.0,624.0,35.0,4.0,0.5,False,True,True,False,True,True,15
2606,Maruti Ciaz ZDi Plus,Kolkata,2015,62144,Second,26.21,1248.0,88.5,5.0,5.75,False,False,True,False,False,True,10
2607,Hyundai Verna CRDi 1.6 SX Option,Pune,2017,50000,First,22.0,1582.0,126.2,5.0,11.5,False,False,True,False,False,True,8
2608,Hyundai EON Era Plus,Jaipur,2015,38000,First,21.1,814.0,55.2,5.0,2.75,False,True,True,False,True,True,10
2611,Maruti Ritz VDi,Pune,2012,23598,First,23.2,1248.0,73.94,5.0,3.52,False,False,True,False,False,True,13
2613,Maruti Swift Dzire LDI,Pune,2016,39000,First,26.59,1248.0,74.0,5.0,5.8,False,False,True,False,False,True,9
2614,Maruti Swift Dzire VDI,Hyderabad,2013,84175,First,23.4,1248.0,74.0,5.0,6.95,False,False,True,False,False,True,12
2619,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,46522,First,24.0,1120.0,70.0,5.0,4.5,False,False,True,False,False,True,9
2620,Tata Indica Vista Quadrajet LS,Pune,2014,180000,First,22.3,1248.0,74.0,5.0,2.5,False,False,True,False,False,True,11
2624,Hyundai Grand i10 CRDi SportZ Edition,Kochi,2015,66337,First,24.0,1120.0,70.0,5.0,4.96,False,False,True,False,False,True,10
2627,Maruti Alto 800 2016-2019 LXI,Bangalore,2014,73000,Second,24.7,796.0,47.3,5.0,2.75,False,True,True,False,True,True,11
2629,Maruti Ertiga ZDI,Hyderabad,2013,120000,First,20.77,1248.0,88.8,7.0,7.0,False,False,True,False,False,True,12
2632,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2014,90000,First,20.34,1498.0,103.2,5.0,6.5,False,False,True,False,False,True,11
2645,Tata Nano Twist XT,Coimbatore,2015,19963,Second,25.4,624.0,37.5,4.0,1.74,False,True,True,False,True,True,10
2649,Honda Amaze S Diesel,Hyderabad,2015,29000,First,27.4,1498.0,98.6,5.0,5.99,False,False,True,False,False,True,10
